5.357964712948541930e-01,6.899838495438294084e-01,8.596538226846708319e-01,5.130287271751498013e-01,4.883472880029479102e-01,5.921603267159210038e-01,7.396293185627640376e-01,4.922079262642087283e-02,9.300397177308861174e-01,8.099669186901042872e-01
5.628293634226724240e-01,8.131975917298065459e-01,7.138894565406151971e-01,4.901306748861166129e-01,7.205382408748309819e-01,1.263733526858461520e-01,1.495604669305324874e-01,5.052342176984652156e-01,7.498118049243559513e-01,8.384426916749978531e-01
5.501665276070051291e-01,9.512578330326194598e-01,8.407818874655983432e-01,6.103202935097712389e-01,4.893021599103375419e-02,4.730100273962639656e-01,8.706517396137265496e-01,3.700089634548234807e-01,6.414188383787809977e-01,3.639816431609386171e-01
5.933186388175925030e-01,2.983018040467670939e-01,1.070798760772573299e-01,5.790888267010443347e-01,3.691162392835911632e-01,8.394458099873453039e-01,3.744310978668126122e-01,6.004255722888948155e-01,7.295849459215449917e-01,9.701573004141335055e-01
9.693782022383846675e-01,2.386612380476629269e-01,2.874710802865927395e-01,7.334692296305058701e-01,2.153343163385087466e-01,6.364936345513798610e-01,3.182359527780546093e-01,1.552292472908544108e-01,9.000081704125734161e-01,2.926669870496023673e-02
5.652645350621198217e-01,6.314457076038187955e-01,2.204617743233886484e-01,9.727427986715329045e-01,7.975761837744503868e-01,2.366095633579319291e-01,7.134645177764064039e-01,5.710563662934292628e-01,3.325922011631914366e-01,9.911414200952418652e-01
8.303772054016298476e-01,1.412815139795040587e-01,1.468299626038622741e-01,4.253603585248122432e-01,9.624061754450143891e-01,7.396190363098916754e-01,2.751678526360328281e-01,6.794742480596330791e-01,5.962400640228553428e-01,2.210909673344891857e-01
8.542977052959980222e-01,3.818314017544637284e-01,4.852231325298417275e-01,6.614373317009502040e-01,3.394067459718688173e-01,5.513030862377542585e-01,1.374198156781850644e-01,6.763803077200032376e-01,5.254175881752434218e-01,3.931593251817060430e-01
7.536242262877524967e-01,3.690764067359918466e-01,2.979694439617179835e-01,5.678151633862864589e-01,7.347221650133251014e-01,1.396917676154777466e-01,6.738611235206267702e-01,4.005061284746419537e-01,5.189853113593035916e-01,7.463455622478789575e-01
7.037909663362337254e-01,9.366753380270818052e-01,2.771782011207699625e-01,1.285888704180707665e-01,4.085676623464467028e-01,1.777006231285723770e-01,4.893704141712285072e-01,2.171192105014030371e-01,8.877965494667018342e-01,2.700381887056539920e-01
3.783102153736015438e-01,6.158835956431718550e-01,9.130832767861812860e-01,8.055518994388215503e-01,9.972693926947319154e-01,5.488790990493782607e-01,4.923529488754542216e-01,2.076113277500961640e-01,5.113152687528328411e-01,6.939812071290230033e-02
3.933582304308117505e-01,4.412385114966291821e-01,9.150966261733167739e-01,9.945199218043515588e-01,1.248099806577632753e-01,7.544591385212254808e-01,6.907306701073534505e-03,2.417557283686511127e-01,6.102247928802539967e-03,9.215705808924621323e-01
1.397125433784697224e-01,1.001133521657525671e-01,1.075901521078381773e-02,2.537297637188590249e-01,1.058950793893627118e-01,2.033568995589813966e-01,4.538587824400008852e-01,8.167304910773054427e-02,6.199039018312060279e-01,6.895162317692911103e-01
2.293138844839925916e-02,4.818459476517577000e-01,1.625328768202651819e-01,8.206110074082458850e-01,2.467049208244058711e-01,6.156692539038868262e-01,2.516377047459176231e-01,4.378990712864626600e-01,3.413028438024241495e-01,2.888986145400851413e-01
5.833275254079217653e-02,6.494886119131185742e-01,3.506986429322550558e-01,9.277784826331444412e-01,7.841734519235799006e-01,4.127816528233760884e-01,8.740293647737806815e-01,9.352817844104358569e-01,7.322910643077811255e-01,4.962836879621183028e-01
7.538780348771833006e-01,1.317778359160839408e-01,6.336802189485073455e-01,3.511328230470440737e-01,3.524281971654626977e-01,4.757440816319269405e-02,6.481780740886738945e-01,7.957975150165244038e-01,7.469395995424515933e-01,4.682852301252253824e-01
2.856886527522809471e-01,7.340711947358090628e-01,4.241883407172342135e-01,8.817428381267689019e-02,6.088696805585968042e-01,4.463742264292976936e-01,9.444556599841559263e-01,9.189954100246349178e-01,4.303713749031089497e-01,3.320488771842509124e-01
9.940216111084994033e-01,7.658750808593295378e-02,9.796455744355336837e-01,9.305036700689104379e-01,2.136223257267785280e-01,8.295276870260436253e-01,1.624258526785576917e-01,5.536954880996469708e-01,2.283262830041054015e-01,4.990377954916505043e-01
5.027366259971985940e-01,5.989183020247768052e-01,6.492042814841768594e-01,3.991909115901640659e-01,1.289741312443000165e-01,2.084490388321483811e-01,5.996562548296296979e-01,2.020502078599518692e-01,1.602477464767367854e-01,7.874732616436765920e-01
2.518412171748896089e-01,3.294153150441211375e-01,7.310376287710816934e-01,4.228162728268703985e-01,1.124804027303455412e-01,6.928365550061157396e-01,4.561578445994229902e-02,3.589021279584267976e-01,5.815496708160637906e-01,1.458619152460741697e-01
8.514422872972847722e-01,4.152372280671691174e-01,1.211250911363509486e-01,1.158803074249945553e-01,8.252696154828376152e-01,8.795886895890426826e-01,6.558127692494284400e-01,1.620421553809672233e-01,2.862679276762873926e-01,1.402656944473956724e-02
2.337849972445904534e-03,9.371404941428798097e-01,2.129474350961615414e-01,8.559048582212536171e-01,3.912053835268525237e-02,5.700649394898389399e-01,4.982621228219724641e-01,1.393376914118861221e-01,3.106808492905230867e-01,3.370149849387014118e-01
3.786793980628826439e-01,8.349860748875383987e-01,8.433123204209214130e-01,4.806144559104428282e-01,2.997792329670782019e-01,8.505178863114932764e-01,1.788293453150701096e-01,3.000360108095289080e-01,8.165278606810233430e-01,8.571797462801198364e-01
3.402810312552020378e-01,8.266699569047593066e-01,6.395611222355407355e-01,8.857919989461128241e-01,8.263723285161242993e-01,7.816601454387045456e-01,4.224154897043564949e-01,9.247306497683072113e-02,1.246055177284431936e-01,2.294346348509312961e-01
7.478732491958539619e-01,4.927607885173531654e-01,6.660696812483458684e-01,3.502723649352885715e-01,1.186959300249439409e-01,2.928788124226968659e-01,1.535442039156910132e-01,8.096431011395812671e-01,1.134020402327483579e-01,3.233637445510900710e-01
7.342312593480416760e-01,5.995196296309357464e-01,1.972323928010705218e-01,2.168673642076642816e-01,3.076094506100199855e-01,5.655628247832518163e-01,3.038198798041489290e-01,7.665675145127487378e-01,4.915764903383182949e-01,8.744076116991066350e-01
2.474162756143051256e-01,8.117709884799872988e-02,1.160483640299055930e-01,3.476033394009492294e-01,4.382286275220744765e-01,1.986586734138066079e-01,9.414326361464554482e-01,2.697228608387328697e-01,3.782661522464306758e-01,7.411489982535256482e-01
9.056594969371922765e-02,4.962203461873937460e-01,8.567557966381357248e-01,6.314395915920439917e-01,9.932161948413098518e-02,4.878436302153271731e-01,5.204643024917976479e-02,4.331693254601505227e-01,9.102150981359665716e-01,5.155058201104262272e-01
4.115791875230340180e-01,1.649247771727956335e-01,9.235543517834147176e-01,4.835380005350422561e-01,4.012265372738405000e-01,4.325590413049825722e-01,1.818099691851771116e-02,4.096742781101858633e-02,1.693104518731053387e-01,3.442767937535868850e-01
6.735429431533812572e-02,3.567423438842542982e-01,2.478095441387174747e-01,8.519040133353295019e-02,8.717677947036790442e-01,4.880597233268977320e-01,9.006641001483753906e-01,3.328939581345107257e-01,7.976387368641693065e-01,6.642465668126248390e-01
6.476227431593850614e-01,9.440899862760724348e-01,8.294487094193674359e-01,4.041915881167684743e-01,2.629945859108340223e-02,9.805186883397649655e-01,8.518197544986541025e-01,9.391254202588182887e-01,9.450791224332842910e-01,4.994146737125382263e-02
4.046458927318993259e-01,9.530509529216961706e-01,2.762778186143695081e-01,4.185850597350708746e-01,4.956409836689205095e-01,9.812419145286087607e-01,3.535985107322856535e-01,6.628808178373148952e-01,4.429574480947765514e-01,3.008687827046004903e-01
6.999954100070190366e-01,9.033297185672339857e-01,8.274135971522915689e-01,6.197298383317099146e-01,7.324937659299546322e-02,4.633523452092110917e-01,1.542050632406157806e-01,1.232134460221584460e-01,7.467426914369196256e-01,5.804188780542447468e-01
9.593954457823183901e-01,4.099811682679334046e-01,4.912994098010183830e-01,9.192418479071493564e-01,3.722177632705852002e-01,8.122677440151647721e-01,2.686054235967287873e-01,1.565893629196632997e-01,8.189859142420775617e-01,2.793902106805745689e-04
7.536789289674122871e-01,9.374937335193721522e-01,4.746180561173551915e-02,5.112764678010794928e-02,8.466066454713860878e-02,7.023959426378475479e-01,8.041129889912199680e-01,4.070098181404313564e-02,1.413675262573441671e-01,6.311086695244813027e-01
5.691306689547657172e-01,8.736242984665631983e-01,8.277241461210688156e-01,6.088032300866037527e-01,3.779477373433038911e-01,9.645329027308550129e-01,1.962547017300841912e-01,9.115424669185682172e-01,9.132683037862671105e-01,8.837516814157597711e-01
5.386318402928474969e-01,6.465987063359006637e-01,8.006973209708788675e-01,4.358444336965817678e-01,9.675214817215264107e-01,8.127868820153000273e-01,2.192812641630300652e-01,1.741718958634117520e-01,6.824305591957322559e-01,8.814329411667838343e-01
3.666090362860752183e-02,1.323832928038843892e-01,8.238927379156818498e-01,5.102769362789731922e-01,6.924368415304265056e-01,4.495023632540532388e-01,2.736597579977353423e-01,3.830879061268921415e-01,6.243272914408801721e-01,2.872779197882936453e-01
2.947980566736795316e-01,5.402718567556932250e-01,7.537346727104419220e-01,9.294502593490195919e-01,2.984421662249200358e-01,8.546644035473597301e-01,2.348794180395946674e-01,9.715050566838577817e-01,6.778141927007114154e-01,2.232664688944208109e-02
5.719844076380035114e-01,3.013142318887006565e-01,5.715079901192964273e-01,1.953161840937591709e-01,7.504221958288567196e-01,5.601739993231641401e-01,4.293520464151869831e-01,6.013823274433826027e-01,5.121553887659086035e-01,1.526581877011764510e-01
8.441622036043610056e-01,6.407491307898957045e-01,8.103530639655452950e-01,9.553753616874349763e-02,7.344695518007079427e-01,7.381791379087321303e-02,1.266602584639510143e-01,1.505490400775545412e-01,4.731046958025849625e-01,8.357969365087081215e-02
6.880658178185966589e-01,6.261156589941121453e-01,7.504860162117492628e-01,2.580081051562527206e-01,6.041981747557267912e-02,7.837156221593087890e-01,6.701232939569216063e-01,9.850540541763361801e-01,3.060764461639527978e-01,8.991821577730179094e-01
1.027936280099926991e-01,1.519802109688993541e-01,4.257454956859725304e-01,6.505344773237664580e-02,2.944830141134829882e-01,2.953626635581380055e-01,9.781423097815670209e-01,5.654726436457271355e-01,8.313855870328785702e-01,5.609652261199755685e-01
5.847689605167954996e-01,4.214187008480885233e-01,9.363221348351895568e-01,6.081222819260213575e-01,1.968170336588344060e-01,9.570515879731134046e-01,8.947114180943498418e-01,6.250019358889448151e-01,8.961283975099045840e-01,6.050437100755137187e-01
9.932166739737597894e-01,8.405845497475479267e-01,9.807162581463184647e-01,9.897131891917178015e-01,5.255094421295719576e-01,6.379526933544921175e-01,5.660650024283858661e-01,8.302651513716274856e-02,4.545988062718993028e-01,2.460355606903799064e-01
2.585035659622754167e-01,3.642792380657862150e-01,4.765140335087346690e-01,3.634039736633208895e-01,6.162903170804494568e-01,9.589966700103840225e-01,3.193855720499508832e-01,6.461096491436635336e-02,2.625705452318213284e-01,9.789324000611799859e-01
1.225544418667786628e-01,9.257551973277718949e-01,9.392881200656089113e-01,2.033066131296719092e-01,4.061921119121751911e-01,6.039855229620878507e-01,7.897564216750488919e-01,2.170121041478626500e-01,9.605622814027838796e-01,1.819433021982116427e-01
6.917839628656219375e-03,6.514427504276226744e-01,8.225463713617529038e-01,3.464791759843076635e-01,2.601148206457644108e-01,4.760193182260019640e-01,7.827797751257923320e-01,4.589552723420975422e-02,4.573156816652113044e-01,7.421716368358286520e-01
3.570526470496193649e-01,6.318367954056636204e-01,4.135926113770431733e-01,7.383858119996987712e-01,4.403267123865074462e-01,9.999501381190067928e-01,5.560558637216022060e-01,2.826963842757447276e-01,6.154004245130695328e-02,3.191037647043211134e-01
9.116482059690860229e-01,9.812854760789667674e-01,2.990586864174472614e-01,3.914512953925456396e-01,1.985611444849522123e-02,5.966268592227130796e-02,8.005801868306995361e-01,4.063170545720063975e-01,7.125883876128550343e-01,5.780194447315274431e-01
5.845315276331948251e-01,1.928193502701927020e-01,9.922034117223925698e-01,2.297581243993781497e-01,7.098575016702629581e-01,5.612415609611910439e-01,1.293669500805940675e-01,4.679937958588243907e-01,5.356487930481466098e-01,9.325334601411828794e-01
4.240960748055746521e-01,6.375567402907360570e-01,1.986143227500409836e-01,9.202394808322651443e-01,8.496396805399235586e-01,7.097739475327916603e-01,1.184120044133381011e-01,2.114770872167616167e-01,2.189045165046635821e-01,2.710166845969852467e-01
2.785422870542669793e-01,4.631484255506803649e-01,5.289873658417154623e-03,9.703187267479990163e-01,9.431346633187590589e-01,5.792023778395143374e-01,7.110245179062651966e-01,3.554654484576532658e-01,3.046231819696033627e-01,7.928789935091495877e-03
